workload_id,snr_db,frame,algorithm_id,noise_model,capture_start_seconds,capture_stop_seconds,snapshot_index,snapshot_seconds,replay_support_end_seconds,frame_duration_seconds,frame_samples,payload_bits,payload_seed,noise_seed,replay_seed,optimizer_seed,bit_errors,success,decode_failure,partial_fft_parts,partial_fft_bands
blue4:lane1:snr26.0:seed4:frame20,26.0,20,ofdm_fec,awgn,0.0,47.0,1379,28.22144,29.1571712,0.8986624,4388,724,23,23,23,4,384,false,false,4,16
blue4:lane1:snr26.0:seed4:frame21,26.0,21,ofdm_fec,awgn,0.0,47.0,1451,29.696,30.6317312,0.8986624,4388,724,24,24,24,4,382,false,false,4,16
blue4:lane1:snr26.0:seed4:frame22,26.0,22,ofdm_fec,awgn,0.0,47.0,1524,31.19104,32.1267712,0.8986624,4388,724,25,25,25,4,351,false,false,4,16
blue4:lane1:snr26.0:seed4:frame23,26.0,23,ofdm_fec,awgn,0.0,47.0,1596,32.6656,33.6013312,0.8986624,4388,724,26,26,26,4,348,false,false,4,16
blue4:lane1:snr26.0:seed4:frame24,26.0,24,ofdm_fec,awgn,0.0,47.0,1669,34.16064,35.0963712,0.8986624,4388,724,27,27,27,4,362,false,false,4,16
blue4:lane1:snr26.0:seed4:frame25,26.0,25,ofdm_fec,awgn,0.0,47.0,1741,35.6352,36.5709312,0.8986624,4388,724,28,28,28,4,344,false,false,4,16
blue4:lane1:snr26.0:seed4:frame26,26.0,26,ofdm_fec,awgn,0.0,47.0,1814,37.13024,38.0659712,0.8986624,4388,724,29,29,29,4,327,false,false,4,16
blue4:lane1:snr26.0:seed4:frame27,26.0,27,ofdm_fec,awgn,0.0,47.0,1886,38.6048,39.5405312,0.8986624,4388,724,30,30,30,4,363,false,false,4,16
blue4:lane1:snr26.0:seed4:frame28,26.0,28,ofdm_fec,awgn,0.0,47.0,1959,40.09984,41.0355712,0.8986624,4388,724,31,31,31,4,369,false,false,4,16
blue4:lane1:snr26.0:seed4:frame29,26.0,29,ofdm_fec,awgn,0.0,47.0,2031,41.5744,42.5101312,0.8986624,4388,724,32,32,32,4,372,false,false,4,16
blue4:lane1:snr26.0:seed4:frame30,26.0,30,ofdm_fec,awgn,0.0,47.0,2104,43.06944,44.0051712,0.8986624,4388,724,33,33,33,4,375,false,false,4,16
blue4:lane1:snr26.0:seed4:frame31,26.0,31,ofdm_fec,awgn,0.0,47.0,2176,44.544,45.479731199999996,0.8986624,4388,724,34,34,34,4,364,false,false,4,16
blue4:lane1:snr26.0:seed4:frame32,26.0,32,ofdm_fec,awgn,0.0,47.0,2249,46.03904,46.9747712,0.8986624,4388,724,35,35,35,4,344,false,false,4,16
blue4:lane1:snr26.0:seed4:frame1,26.0,1,pfft,awgn,0.0,47.0,1,0.0,0.9357312,0.8986624,4388,724,4,4,4,4,360,false,false,4,16
blue4:lane1:snr26.0:seed4:frame2,26.0,2,pfft,awgn,0.0,47.0,74,1.49504,2.4307711999999997,0.8986624,4388,724,5,5,5,4,336,false,false,4,16
blue4:lane1:snr26.0:seed4:frame3,26.0,3,pfft,awgn,0.0,47.0,146,2.9696,3.9053312,0.8986624,4388,724,6,6,6,4,360,false,false,4,16
blue4:lane1:snr26.0:seed4:frame4,26.0,4,pfft,awgn,0.0,47.0,219,4.46464,5.4003712,0.8986624,4388,724,7,7,7,4,320,false,false,4,16
blue4:lane1:snr26.0:seed4:frame5,26.0,5,pfft,awgn,0.0,47.0,291,5.9392,6.8749312,0.8986624,4388,724,8,8,8,4,339,false,false,4,16
blue4:lane1:snr26.0:seed4:frame6,26.0,6,pfft,awgn,0.0,47.0,364,7.43424,8.3699712,0.8986624,4388,724,9,9,9,4,359,false,false,4,16
blue4:lane1:snr26.0:seed4:frame7,26.0,7,pfft,awgn,0.0,47.0,436,8.9088,9.844531199999999,0.8986624,4388,724,10,10,10,4,300,false,false,4,16
blue4:lane1:snr26.0:seed4:frame8,26.0,8,pfft,awgn,0.0,47.0,509,10.40384,11.3395712,0.8986624,4388,724,11,11,11,4,328,false,false,4,16
blue4:lane1:snr26.0:seed4:frame9,26.0,9,pfft,awgn,0.0,47.0,581,11.8784,12.814131199999999,0.8986624,4388,724,12,12,12,4,324,false,false,4,16
blue4:lane1:snr26.0:seed4:frame10,26.0,10,pfft,awgn,0.0,47.0,654,13.37344,14.3091712,0.8986624,4388,724,13,13,13,4,340,false,false,4,16
blue4:lane1:snr26.0:seed4:frame11,26.0,11,pfft,awgn,0.0,47.0,726,14.848,15.7837312,0.8986624,4388,724,14,14,14,4,329,false,false,4,16
blue4:lane1:snr26.0:seed4:frame12,26.0,12,pfft,awgn,0.0,47.0,799,16.34304,17.278771199999998,0.8986624,4388,724,15,15,15,4,332,false,false,4,16
blue4:lane1:snr26.0:seed4:frame13,26.0,13,pfft,awgn,0.0,47.0,871,17.8176,18.753331199999998,0.8986624,4388,724,16,16,16,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame14,26.0,14,pfft,awgn,0.0,47.0,944,19.31264,20.248371199999998,0.8986624,4388,724,17,17,17,4,336,false,false,4,16
blue4:lane1:snr26.0:seed4:frame15,26.0,15,pfft,awgn,0.0,47.0,1016,20.7872,21.722931199999998,0.8986624,4388,724,18,18,18,4,309,false,false,4,16
blue4:lane1:snr26.0:seed4:frame16,26.0,16,pfft,awgn,0.0,47.0,1089,22.28224,23.2179712,0.8986624,4388,724,19,19,19,4,312,false,false,4,16
blue4:lane1:snr26.0:seed4:frame17,26.0,17,pfft,awgn,0.0,47.0,1161,23.7568,24.692531199999998,0.8986624,4388,724,20,20,20,4,292,false,false,4,16
blue4:lane1:snr26.0:seed4:frame18,26.0,18,pfft,awgn,0.0,47.0,1234,25.25184,26.1875712,0.8986624,4388,724,21,21,21,4,331,false,false,4,16
blue4:lane1:snr26.0:seed4:frame19,26.0,19,pfft,awgn,0.0,47.0,1306,26.7264,27.6621312,0.8986624,4388,724,22,22,22,4,325,false,false,4,16
blue4:lane1:snr26.0:seed4:frame20,26.0,20,pfft,awgn,0.0,47.0,1379,28.22144,29.1571712,0.8986624,4388,724,23,23,23,4,311,false,false,4,16
blue4:lane1:snr26.0:seed4:frame21,26.0,21,pfft,awgn,0.0,47.0,1451,29.696,30.6317312,0.8986624,4388,724,24,24,24,4,297,false,false,4,16
blue4:lane1:snr26.0:seed4:frame22,26.0,22,pfft,awgn,0.0,47.0,1524,31.19104,32.1267712,0.8986624,4388,724,25,25,25,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame23,26.0,23,pfft,awgn,0.0,47.0,1596,32.6656,33.6013312,0.8986624,4388,724,26,26,26,4,308,false,false,4,16
blue4:lane1:snr26.0:seed4:frame24,26.0,24,pfft,awgn,0.0,47.0,1669,34.16064,35.0963712,0.8986624,4388,724,27,27,27,4,311,false,false,4,16
blue4:lane1:snr26.0:seed4:frame25,26.0,25,pfft,awgn,0.0,47.0,1741,35.6352,36.5709312,0.8986624,4388,724,28,28,28,4,341,false,false,4,16
blue4:lane1:snr26.0:seed4:frame26,26.0,26,pfft,awgn,0.0,47.0,1814,37.13024,38.0659712,0.8986624,4388,724,29,29,29,4,313,false,false,4,16
blue4:lane1:snr26.0:seed4:frame27,26.0,27,pfft,awgn,0.0,47.0,1886,38.6048,39.5405312,0.8986624,4388,724,30,30,30,4,303,false,false,4,16
blue4:lane1:snr26.0:seed4:frame28,26.0,28,pfft,awgn,0.0,47.0,1959,40.09984,41.0355712,0.8986624,4388,724,31,31,31,4,296,false,false,4,16
blue4:lane1:snr26.0:seed4:frame29,26.0,29,pfft,awgn,0.0,47.0,2031,41.5744,42.5101312,0.8986624,4388,724,32,32,32,4,262,false,false,4,16
blue4:lane1:snr26.0:seed4:frame30,26.0,30,pfft,awgn,0.0,47.0,2104,43.06944,44.0051712,0.8986624,4388,724,33,33,33,4,263,false,false,4,16
blue4:lane1:snr26.0:seed4:frame31,26.0,31,pfft,awgn,0.0,47.0,2176,44.544,45.479731199999996,0.8986624,4388,724,34,34,34,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame32,26.0,32,pfft,awgn,0.0,47.0,2249,46.03904,46.9747712,0.8986624,4388,724,35,35,35,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame1,26.0,1,profiled_cz,awgn,0.0,47.0,1,0.0,0.9357312,0.8986624,4388,724,4,4,4,4,347,false,false,4,16
blue4:lane1:snr26.0:seed4:frame2,26.0,2,profiled_cz,awgn,0.0,47.0,74,1.49504,2.4307711999999997,0.8986624,4388,724,5,5,5,4,314,false,false,4,16
blue4:lane1:snr26.0:seed4:frame3,26.0,3,profiled_cz,awgn,0.0,47.0,146,2.9696,3.9053312,0.8986624,4388,724,6,6,6,4,360,false,false,4,16
blue4:lane1:snr26.0:seed4:frame4,26.0,4,profiled_cz,awgn,0.0,47.0,219,4.46464,5.4003712,0.8986624,4388,724,7,7,7,4,320,false,false,4,16
blue4:lane1:snr26.0:seed4:frame5,26.0,5,profiled_cz,awgn,0.0,47.0,291,5.9392,6.8749312,0.8986624,4388,724,8,8,8,4,329,false,false,4,16
blue4:lane1:snr26.0:seed4:frame6,26.0,6,profiled_cz,awgn,0.0,47.0,364,7.43424,8.3699712,0.8986624,4388,724,9,9,9,4,359,false,false,4,16
blue4:lane1:snr26.0:seed4:frame7,26.0,7,profiled_cz,awgn,0.0,47.0,436,8.9088,9.844531199999999,0.8986624,4388,724,10,10,10,4,300,false,false,4,16
blue4:lane1:snr26.0:seed4:frame8,26.0,8,profiled_cz,awgn,0.0,47.0,509,10.40384,11.3395712,0.8986624,4388,724,11,11,11,4,298,false,false,4,16
blue4:lane1:snr26.0:seed4:frame9,26.0,9,profiled_cz,awgn,0.0,47.0,581,11.8784,12.814131199999999,0.8986624,4388,724,12,12,12,4,324,false,false,4,16
blue4:lane1:snr26.0:seed4:frame10,26.0,10,profiled_cz,awgn,0.0,47.0,654,13.37344,14.3091712,0.8986624,4388,724,13,13,13,4,340,false,false,4,16
blue4:lane1:snr26.0:seed4:frame11,26.0,11,profiled_cz,awgn,0.0,47.0,726,14.848,15.7837312,0.8986624,4388,724,14,14,14,4,318,false,false,4,16
blue4:lane1:snr26.0:seed4:frame12,26.0,12,profiled_cz,awgn,0.0,47.0,799,16.34304,17.278771199999998,0.8986624,4388,724,15,15,15,4,313,false,false,4,16
blue4:lane1:snr26.0:seed4:frame13,26.0,13,profiled_cz,awgn,0.0,47.0,871,17.8176,18.753331199999998,0.8986624,4388,724,16,16,16,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame14,26.0,14,profiled_cz,awgn,0.0,47.0,944,19.31264,20.248371199999998,0.8986624,4388,724,17,17,17,4,337,false,false,4,16
blue4:lane1:snr26.0:seed4:frame15,26.0,15,profiled_cz,awgn,0.0,47.0,1016,20.7872,21.722931199999998,0.8986624,4388,724,18,18,18,4,309,false,false,4,16
blue4:lane1:snr26.0:seed4:frame16,26.0,16,profiled_cz,awgn,0.0,47.0,1089,22.28224,23.2179712,0.8986624,4388,724,19,19,19,4,312,false,false,4,16
blue4:lane1:snr26.0:seed4:frame17,26.0,17,profiled_cz,awgn,0.0,47.0,1161,23.7568,24.692531199999998,0.8986624,4388,724,20,20,20,4,292,false,false,4,16
blue4:lane1:snr26.0:seed4:frame18,26.0,18,profiled_cz,awgn,0.0,47.0,1234,25.25184,26.1875712,0.8986624,4388,724,21,21,21,4,317,false,false,4,16
blue4:lane1:snr26.0:seed4:frame19,26.0,19,profiled_cz,awgn,0.0,47.0,1306,26.7264,27.6621312,0.8986624,4388,724,22,22,22,4,335,false,false,4,16
blue4:lane1:snr26.0:seed4:frame20,26.0,20,profiled_cz,awgn,0.0,47.0,1379,28.22144,29.1571712,0.8986624,4388,724,23,23,23,4,279,false,false,4,16
blue4:lane1:snr26.0:seed4:frame21,26.0,21,profiled_cz,awgn,0.0,47.0,1451,29.696,30.6317312,0.8986624,4388,724,24,24,24,4,297,false,false,4,16
blue4:lane1:snr26.0:seed4:frame22,26.0,22,profiled_cz,awgn,0.0,47.0,1524,31.19104,32.1267712,0.8986624,4388,724,25,25,25,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame23,26.0,23,profiled_cz,awgn,0.0,47.0,1596,32.6656,33.6013312,0.8986624,4388,724,26,26,26,4,315,false,false,4,16
blue4:lane1:snr26.0:seed4:frame24,26.0,24,profiled_cz,awgn,0.0,47.0,1669,34.16064,35.0963712,0.8986624,4388,724,27,27,27,4,318,false,false,4,16
blue4:lane1:snr26.0:seed4:frame25,26.0,25,profiled_cz,awgn,0.0,47.0,1741,35.6352,36.5709312,0.8986624,4388,724,28,28,28,4,322,false,false,4,16
blue4:lane1:snr26.0:seed4:frame26,26.0,26,profiled_cz,awgn,0.0,47.0,1814,37.13024,38.0659712,0.8986624,4388,724,29,29,29,4,308,false,false,4,16
blue4:lane1:snr26.0:seed4:frame27,26.0,27,profiled_cz,awgn,0.0,47.0,1886,38.6048,39.5405312,0.8986624,4388,724,30,30,30,4,290,false,false,4,16
blue4:lane1:snr26.0:seed4:frame28,26.0,28,profiled_cz,awgn,0.0,47.0,1959,40.09984,41.0355712,0.8986624,4388,724,31,31,31,4,296,false,false,4,16
blue4:lane1:snr26.0:seed4:frame29,26.0,29,profiled_cz,awgn,0.0,47.0,2031,41.5744,42.5101312,0.8986624,4388,724,32,32,32,4,262,false,false,4,16
blue4:lane1:snr26.0:seed4:frame30,26.0,30,profiled_cz,awgn,0.0,47.0,2104,43.06944,44.0051712,0.8986624,4388,724,33,33,33,4,276,false,false,4,16
blue4:lane1:snr26.0:seed4:frame31,26.0,31,profiled_cz,awgn,0.0,47.0,2176,44.544,45.479731199999996,0.8986624,4388,724,34,34,34,4,299,false,false,4,16
blue4:lane1:snr26.0:seed4:frame32,26.0,32,profiled_cz,awgn,0.0,47.0,2249,46.03904,46.9747712,0.8986624,4388,724,35,35,35,4,273,false,false,4,16
blue4:lane1:snr28.0:seed4:frame1,28.0,1,cwz_joint,awgn,0.0,47.0,1,0.0,0.9357312,0.8986624,4388,724,4,4,4,4,313,false,false,4,16
blue4:lane1:snr28.0:seed4:frame2,28.0,2,cwz_joint,awgn,0.0,47.0,74,1.49504,2.4307711999999997,0.8986624,4388,724,5,5,5,4,309,false,false,4,16
blue4:lane1:snr28.0:seed4:frame3,28.0,3,cwz_joint,awgn,0.0,47.0,146,2.9696,3.9053312,0.8986624,4388,724,6,6,6,4,374,false,false,4,16
blue4:lane1:snr28.0:seed4:frame4,28.0,4,cwz_joint,awgn,0.0,47.0,219,4.46464,5.4003712,0.8986624,4388,724,7,7,7,4,337,false,false,4,16
blue4:lane1:snr28.0:seed4:frame5,28.0,5,cwz_joint,awgn,0.0,47.0,291,5.9392,6.8749312,0.8986624,4388,724,8,8,8,4,312,false,false,4,16
blue4:lane1:snr28.0:seed4:frame6,28.0,6,cwz_joint,awgn,0.0,47.0,364,7.43424,8.3699712,0.8986624,4388,724,9,9,9,4,343,false,false,4,16
blue4:lane1:snr28.0:seed4:frame7,28.0,7,cwz_joint,awgn,0.0,47.0,436,8.9088,9.844531199999999,0.8986624,4388,724,10,10,10,4,310,false,false,4,16
blue4:lane1:snr28.0:seed4:frame8,28.0,8,cwz_joint,awgn,0.0,47.0,509,10.40384,11.3395712,0.8986624,4388,724,11,11,11,4,327,false,false,4,16
blue4:lane1:snr28.0:seed4:frame9,28.0,9,cwz_joint,awgn,0.0,47.0,581,11.8784,12.814131199999999,0.8986624,4388,724,12,12,12,4,309,false,false,4,16
blue4:lane1:snr28.0:seed4:frame10,28.0,10,cwz_joint,awgn,0.0,47.0,654,13.37344,14.3091712,0.8986624,4388,724,13,13,13,4,313,false,false,4,16
blue4:lane1:snr28.0:seed4:frame11,28.0,11,cwz_joint,awgn,0.0,47.0,726,14.848,15.7837312,0.8986624,4388,724,14,14,14,4,332,false,false,4,16
blue4:lane1:snr28.0:seed4:frame12,28.0,12,cwz_joint,awgn,0.0,47.0,799,16.34304,17.278771199999998,0.8986624,4388,724,15,15,15,4,341,false,false,4,16
blue4:lane1:snr28.0:seed4:frame13,28.0,13,cwz_joint,awgn,0.0,47.0,871,17.8176,18.753331199999998,0.8986624,4388,724,16,16,16,4,316,false,false,4,16
blue4:lane1:snr28.0:seed4:frame14,28.0,14,cwz_joint,awgn,0.0,47.0,944,19.31264,20.248371199999998,0.8986624,4388,724,17,17,17,4,338,false,false,4,16
blue4:lane1:snr28.0:seed4:frame15,28.0,15,cwz_joint,awgn,0.0,47.0,1016,20.7872,21.722931199999998,0.8986624,4388,724,18,18,18,4,319,false,false,4,16
blue4:lane1:snr28.0:seed4:frame16,28.0,16,cwz_joint,awgn,0.0,47.0,1089,22.28224,23.2179712,0.8986624,4388,724,19,19,19,4,312,false,false,4,16
blue4:lane1:snr28.0:seed4:frame17,28.0,17,cwz_joint,awgn,0.0,47.0,1161,23.7568,24.692531199999998,0.8986624,4388,724,20,20,20,4,302,false,false,4,16
blue4:lane1:snr28.0:seed4:frame18,28.0,18,cwz_joint,awgn,0.0,47.0,1234,25.25184,26.1875712,0.8986624,4388,724,21,21,21,4,314,false,false,4,16
blue4:lane1:snr28.0:seed4:frame19,28.0,19,cwz_joint,awgn,0.0,47.0,1306,26.7264,27.6621312,0.8986624,4388,724,22,22,22,4,325,false,false,4,16
blue4:lane1:snr28.0:seed4:frame20,28.0,20,cwz_joint,awgn,0.0,47.0,1379,28.22144,29.1571712,0.8986624,4388,724,23,23,23,4,299,false,false,4,16
blue4:lane1:snr28.0:seed4:frame21,28.0,21,cwz_joint,awgn,0.0,47.0,1451,29.696,30.6317312,0.8986624,4388,724,24,24,24,4,227,false,false,4,16
blue4:lane1:snr28.0:seed4:frame22,28.0,22,cwz_joint,awgn,0.0,47.0,1524,31.19104,32.1267712,0.8986624,4388,724,25,25,25,4,314,false,false,4,16
blue4:lane1:snr28.0:seed4:frame23,28.0,23,cwz_joint,awgn,0.0,47.0,1596,32.6656,33.6013312,0.8986624,4388,724,26,26,26,4,288,false,false,4,16
blue4:lane1:snr28.0:seed4:frame24,28.0,24,cwz_joint,awgn,0.0,47.0,1669,34.16064,35.0963712,0.8986624,4388,724,27,27,27,4,292,false,false,4,16
blue4:lane1:snr28.0:seed4:frame25,28.0,25,cwz_joint,awgn,0.0,47.0,1741,35.6352,36.5709312,0.8986624,4388,724,28,28,28,4,341,false,false,4,16
blue4:lane1:snr28.0:seed4:frame26,28.0,26,cwz_joint,awgn,0.0,47.0,1814,37.13024,38.0659712,0.8986624,4388,724,29,29,29,4,286,false,false,4,16
blue4:lane1:snr28.0:seed4:frame27,28.0,27,cwz_joint,awgn,0.0,47.0,1886,38.6048,39.5405312,0.8986624,4388,724,30,30,30,4,287,false,false,4,16
blue4:lane1:snr28.0:seed4:frame28,28.0,28,cwz_joint,awgn,0.0,47.0,1959,40.09984,41.0355712,0.8986624,4388,724,31,31,31,4,312,false,false,4,16
blue4:lane1:snr28.0:seed4:frame29,28.0,29,cwz_joint,awgn,0.0,47.0,2031,41.5744,42.5101312,0.8986624,4388,724,32,32,32,4,251,false,false,4,16
blue4:lane1:snr28.0:seed4:frame30,28.0,30,cwz_joint,awgn,0.0,47.0,2104,43.06944,44.0051712,0.8986624,4388,724,33,33,33,4,285,false,false,4,16
blue4:lane1:snr28.0:seed4:frame31,28.0,31,cwz_joint,awgn,0.0,47.0,2176,44.544,45.479731199999996,0.8986624,4388,724,34,34,34,4,318,false,false,4,16
blue4:lane1:snr28.0:seed4:frame32,28.0,32,cwz_joint,awgn,0.0,47.0,2249,46.03904,46.9747712,0.8986624,4388,724,35,35,35,4,302,false,false,4,16
blue4:lane1:snr28.0:seed4:frame1,28.0,1,direct_cz,awgn,0.0,47.0,1,0.0,0.9357312,0.8986624,4388,724,4,4,4,4,323,false,false,4,16
blue4:lane1:snr28.0:seed4:frame2,28.0,2,direct_cz,awgn,0.0,47.0,74,1.49504,2.4307711999999997,0.8986624,4388,724,5,5,5,4,339,false,false,4,16
blue4:lane1:snr28.0:seed4:frame3,28.0,3,direct_cz,awgn,0.0,47.0,146,2.9696,3.9053312,0.8986624,4388,724,6,6,6,4,367,false,false,4,16
blue4:lane1:snr28.0:seed4:frame4,28.0,4,direct_cz,awgn,0.0,47.0,219,4.46464,5.4003712,0.8986624,4388,724,7,7,7,4,356,false,false,4,16
blue4:lane1:snr28.0:seed4:frame5,28.0,5,direct_cz,awgn,0.0,47.0,291,5.9392,6.8749312,0.8986624,4388,724,8,8,8,4,342,false,false,4,16
blue4:lane1:snr28.0:seed4:frame6,28.0,6,direct_cz,awgn,0.0,47.0,364,7.43424,8.3699712,0.8986624,4388,724,9,9,9,4,361,false,false,4,16
blue4:lane1:snr28.0:seed4:frame7,28.0,7,direct_cz,awgn,0.0,47.0,436,8.9088,9.844531199999999,0.8986624,4388,724,10,10,10,4,321,false,false,4,16
blue4:lane1:snr28.0:seed4:frame8,28.0,8,direct_cz,awgn,0.0,47.0,509,10.40384,11.3395712,0.8986624,4388,724,11,11,11,4,327,false,false,4,16
blue4:lane1:snr28.0:seed4:frame9,28.0,9,direct_cz,awgn,0.0,47.0,581,11.8784,12.814131199999999,0.8986624,4388,724,12,12,12,4,327,false,false,4,16
blue4:lane1:snr28.0:seed4:frame10,28.0,10,direct_cz,awgn,0.0,47.0,654,13.37344,14.3091712,0.8986624,4388,724,13,13,13,4,322,false,false,4,16
blue4:lane1:snr28.0:seed4:frame11,28.0,11,direct_cz,awgn,0.0,47.0,726,14.848,15.7837312,0.8986624,4388,724,14,14,14,4,336,false,false,4,16
blue4:lane1:snr28.0:seed4:frame12,28.0,12,direct_cz,awgn,0.0,47.0,799,16.34304,17.278771199999998,0.8986624,4388,724,15,15,15,4,350,false,false,4,16
blue4:lane1:snr28.0:seed4:frame13,28.0,13,direct_cz,awgn,0.0,47.0,871,17.8176,18.753331199999998,0.8986624,4388,724,16,16,16,4,345,false,false,4,16
blue4:lane1:snr28.0:seed4:frame14,28.0,14,direct_cz,awgn,0.0,47.0,944,19.31264,20.248371199999998,0.8986624,4388,724,17,17,17,4,339,false,false,4,16
blue4:lane1:snr28.0:seed4:frame15,28.0,15,direct_cz,awgn,0.0,47.0,1016,20.7872,21.722931199999998,0.8986624,4388,724,18,18,18,4,330,false,false,4,16
blue4:lane1:snr28.0:seed4:frame16,28.0,16,direct_cz,awgn,0.0,47.0,1089,22.28224,23.2179712,0.8986624,4388,724,19,19,19,4,331,false,false,4,16
blue4:lane1:snr28.0:seed4:frame17,28.0,17,direct_cz,awgn,0.0,47.0,1161,23.7568,24.692531199999998,0.8986624,4388,724,20,20,20,4,316,false,false,4,16
blue4:lane1:snr28.0:seed4:frame18,28.0,18,direct_cz,awgn,0.0,47.0,1234,25.25184,26.1875712,0.8986624,4388,724,21,21,21,4,331,false,false,4,16
blue4:lane1:snr28.0:seed4:frame19,28.0,19,direct_cz,awgn,0.0,47.0,1306,26.7264,27.6621312,0.8986624,4388,724,22,22,22,4,311,false,false,4,16
blue4:lane1:snr28.0:seed4:frame20,28.0,20,direct_cz,awgn,0.0,47.0,1379,28.22144,29.1571712,0.8986624,4388,724,23,23,23,4,330,false,false,4,16
blue4:lane1:snr28.0:seed4:frame21,28.0,21,direct_cz,awgn,0.0,47.0,1451,29.696,30.6317312,0.8986624,4388,724,24,24,24,4,227,false,false,4,16
blue4:lane1:snr28.0:seed4:frame22,28.0,22,direct_cz,awgn,0.0,47.0,1524,31.19104,32.1267712,0.8986624,4388,724,25,25,25,4,344,false,false,4,16
blue4:lane1:snr28.0:seed4:frame23,28.0,23,direct_cz,awgn,0.0,47.0,1596,32.6656,33.6013312,0.8986624,4388,724,26,26,26,4,305,false,false,4,16
blue4:lane1:snr28.0:seed4:frame24,28.0,24,direct_cz,awgn,0.0,47.0,1669,34.16064,35.0963712,0.8986624,4388,724,27,27,27,4,339,false,false,4,16
blue4:lane1:snr28.0:seed4:frame25,28.0,25,direct_cz,awgn,0.0,47.0,1741,35.6352,36.5709312,0.8986624,4388,724,28,28,28,4,359,false,false,4,16
blue4:lane1:snr28.0:seed4:frame26,28.0,26,direct_cz,awgn,0.0,47.0,1814,37.13024,38.0659712,0.8986624,4388,724,29,29,29,4,311,false,false,4,16
blue4:lane1:snr28.0:seed4:frame27,28.0,27,direct_cz,awgn,0.0,47.0,1886,38.6048,39.5405312,0.8986624,4388,724,30,30,30,4,313,false,false,4,16
blue4:lane1:snr28.0:seed4:frame28,28.0,28,direct_cz,awgn,0.0,47.0,1959,40.09984,41.0355712,0.8986624,4388,724,31,31,31,4,337,false,false,4,16
blue4:lane1:snr28.0:seed4:frame29,28.0,29,direct_cz,awgn,0.0,47.0,2031,41.5744,42.5101312,0.8986624,4388,724,32,32,32,4,251,false,false,4,16
blue4:lane1:snr28.0:seed4:frame30,28.0,30,direct_cz,awgn,0.0,47.0,2104,43.06944,44.0051712,0.8986624,4388,724,33,33,33,4,319,false,false,4,16
blue4:lane1:snr28.0:seed4:frame31,28.0,31,direct_cz,awgn,0.0,47.0,2176,44.544,45.479731199999996,0.8986624,4388,724,34,34,34,4,336,false,false,4,16
blue4:lane1:snr28.0:seed4:frame32,28.0,32,direct_cz,awgn,0.0,47.0,2249,46.03904,46.9747712,0.8986624,4388,724,35,35,35,4,309,false,false,4,16
blue4:lane1:snr28.0:seed4:frame1,28.0,1,lite,awgn,0.0,47.0,1,0.0,0.9357312,0.8986624,4388,724,4,4,4,4,313,false,false,4,16
blue4:lane1:snr28.0:seed4:frame2,28.0,2,lite,awgn,0.0,47.0,74,1.49504,2.4307711999999997,0.8986624,4388,724,5,5,5,4,309,false,false,4,16
blue4:lane1:snr28.0:seed4:frame3,28.0,3,lite,awgn,0.0,47.0,146,2.9696,3.9053312,0.8986624,4388,724,6,6,6,4,374,false,false,4,16
blue4:lane1:snr28.0:seed4:frame4,28.0,4,lite,awgn,0.0,47.0,219,4.46464,5.4003712,0.8986624,4388,724,7,7,7,4,337,false,false,4,16
blue4:lane1:snr28.0:seed4:frame5,28.0,5,lite,awgn,0.0,47.0,291,5.9392,6.8749312,0.8986624,4388,724,8,8,8,4,312,false,false,4,16
blue4:lane1:snr28.0:seed4:frame6,28.0,6,lite,awgn,0.0,47.0,364,7.43424,8.3699712,0.8986624,4388,724,9,9,9,4,343,false,false,4,16
blue4:lane1:snr28.0:seed4:frame7,28.0,7,lite,awgn,0.0,47.0,436,8.9088,9.844531199999999,0.8986624,4388,724,10,10,10,4,310,false,false,4,16
blue4:lane1:snr28.0:seed4:frame8,28.0,8,lite,awgn,0.0,47.0,509,10.40384,11.3395712,0.8986624,4388,724,11,11,11,4,327,false,false,4,16
blue4:lane1:snr28.0:seed4:frame9,28.0,9,lite,awgn,0.0,47.0,581,11.8784,12.814131199999999,0.8986624,4388,724,12,12,12,4,309,false,false,4,16
blue4:lane1:snr28.0:seed4:frame10,28.0,10,lite,awgn,0.0,47.0,654,13.37344,14.3091712,0.8986624,4388,724,13,13,13,4,313,false,false,4,16
blue4:lane1:snr28.0:seed4:frame11,28.0,11,lite,awgn,0.0,47.0,726,14.848,15.7837312,0.8986624,4388,724,14,14,14,4,332,false,false,4,16
blue4:lane1:snr28.0:seed4:frame12,28.0,12,lite,awgn,0.0,47.0,799,16.34304,17.278771199999998,0.8986624,4388,724,15,15,15,4,341,false,false,4,16
blue4:lane1:snr28.0:seed4:frame13,28.0,13,lite,awgn,0.0,47.0,871,17.8176,18.753331199999998,0.8986624,4388,724,16,16,16,4,316,false,false,4,16
blue4:lane1:snr28.0:seed4:frame14,28.0,14,lite,awgn,0.0,47.0,944,19.31264,20.248371199999998,0.8986624,4388,724,17,17,17,4,338,false,false,4,16
